PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
-0.21952828785089645,1.4948912752681796,-0.8533608781997047,-0.19928151460980897,0.3416651683034874,-0.6740278198176212,-0.11914649131541175,0.049328728890282295,0.6951312715476647,0.13334147219675668,0.04348021559737946,-0.054353571764812335,0.22887867979618973
-0.8971695903284812,-0.6257326449572045,-0.21499038978307308,-0.24237212850222062,-0.16966012163006933,0.2729146217374747,0.11476740011487596,0.08533093064877066,0.024667612470049838,-0.04185860552488681,0.003380700853932392,-0.03098904428212095,0.013689843118534719
-0.21477843279266204,-0.11874784138418253,0.24464419556488945,0.19006993616251325,1.3513031560575095,0.20698907649216558,-0.24495054417285195,0.1816902987224533,0.20496052690308025,0.1478226165002477,-0.05212165811808147,-0.011493497292301312,-0.02039737404345785
-0.7555746566668078,-0.6737126119215293,-0.3361660373987686,-0.11924415952112563,-0.11961177274342265,0.059125775307647226,0.0768521051169007,0.017328103097416517,-0.05415014658121299,-0.028489337665880514,-0.015307807509658924,-0.019170828343037315,0.011235622306794093
0.6419646255203039,-0.0003155673609698186,0.1298626875868179,-0.21457427182747688,-0.009974472477962628,0.3446253471750243,-0.027633260242506202,-0.15764259269642159,-0.16097333539474076,0.1408256686417931,-0.10860668763722436,0.004308072862049444,-0.1674541515407264
-0.4806935968312994,-0.7497514670919733,-0.5646712066508213,0.08723337047499574,-0.037522892332696435,-0.33152649198268097,0.016084124087055503,-0.09687620393014303,-0.16823532977961664,-0.02630752960965018,-0.032362166083459994,-0.008565585941422527,0.024655876824423044
-1.098562049984657,1.5325774589888692,-0.4840319496979943,-0.40308316572888375,0.01092827803177004,-0.05769041700784096,0.029732419004226865,-0.313421998919278,0.04579447510980813,-0.06115274842891798,0.08168424010021898,-0.08928864140816978,-0.01539270047347434
-1.1249437524054773,1.5087482949182716,-0.5074823039707335,-0.4175369387339074,0.00572043094112386,-0.05496400551515336,0.021486798887826807,-0.32517951342812085,0.0479412046224078,-0.08798141923697686,0.07458915595264755,-0.05079317956568465,0.011555892184608823
-0.9018684088382529,-0.6317897486281809,-0.22325753557087966,-0.23574093958088127,-0.08958086583454088,0.27158320583757173,0.06759408795223011,0.10689282775470826,0.12601125503921493,0.048623866316451186,-0.026667952365810012,-0.0198102065439995,0.02406952461630562
-0.315882500128424,0.5419864354973426,0.24804986561809284,0.4026125184217322,-0.07170388064781791,0.4190421317302607,-0.15222080727674667,0.3606030414756313,-0.45591378411983,0.3701361068577249,0.28520648935433635,-0.25690760689389003,0.07197835633633087
0.21146628458740063,0.5623643253553726,0.08972203424734837,-0.08971809856978513,-0.2961919860564114,0.8508067748809874,-0.3404091257941483,0.10237884696858321,-0.22687240847235213,0.29259855039026367,0.11574848370029714,0.023219147243036403,0.0890482122072001
-0.6533903361265113,-0.7086188296098976,-0.42777337755343164,-0.02592011089887668,-0.08064640286644155,-0.10220206424937028,0.04753303630099417,-0.03979043304469872,-0.11613140223652496,-0.017314548400494574,-0.028786863172719026,-0.013424576045447964,0.007886949506744761
-1.1118033252531367,1.518567540686871,-0.49575025670268086,-0.40952361151895883,0.010720685882984159,-0.05591333522734089,0.02377787232266228,-0.31673444216468316,0.04926338601035595,-0.07146221572292967,0.07527909404240134,-0.06640750593144387,-0.0013205288634389402
-0.8973311500437668,-0.6254327019492303,-0.2151737403950336,-0.24257925241499723,-0.16967195075320335,0.27282741546036543,0.11480807394498097,0.0848430308013678,0.024841628940843075,-0.04207230701369992,0.0037748889038089154,-0.0315195464966697,0.013771144752580707
-0.5456020374668888,-0.740763247445286,-0.5372585842850277,0.06814054336976533,0.018652744153462,-0.27635645321263524,-0.01573868278491211,-0.08864438449702595,-0.09029443402177344,0.05122969295354293,-0.05474196711943476,-0.01135164765312984,0.021582770213532373
-0.6736875923345391,-0.7001007515655413,-0.41212241157693813,-0.044358321709262384,-0.08770503908392947,-0.07313185876777889,0.0532151921729253,-0.032745354161567666,-0.10363222319141253,-0.02099119847908939,-0.02444626778966071,-0.017860775672985323,0.009525704245772204
1.1806506306576263,-0.0010871318976310071,-0.1101152665599446,-0.1513549661369292,-0.034811773326708234,-0.02855313480684231,0.006767541433942289,-0.019751083542202643,0.009607459444801698,-0.024526758358416646,-2.3222621035781915e-05,-0.01865913480975294,-0.01689949095940268
-0.019395481610799715,-0.07726329203734328,0.8439487559441745,0.2796624009283631,0.01254914408493884,-0.5910038653974216,-0.11937194150620492,-0.12004842887206704,-0.18214081041337463,0.08042146748126734,-0.0445643667371769,-0.03863705198929029,-0.06817951873186766
