PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
-0.8962810118943655,-0.6273823315011449,-0.21398196141724957,-0.24123294698189657,-0.16959506145283598,0.27339425626161273,0.1145436940492844,0.08801437980953693,0.023710521880665445,-0.04068324733641313,0.001212666579628766,-0.028071282102091845,0.01324268413132178
-0.2435893701419016,1.4826189996461543,-0.15293247667761753,-0.13167168713714753,-0.1621239883394265,-0.08800354391327755,0.35385137002163614,1.1619231372655254,0.12696819114217256,-0.19026884812236927,-0.25059913138087725,-0.10642935952489535,-0.24482804934663152
-0.8957155528909111,-0.6284321320289726,-0.2133402342754281,-0.2405080132872275,-0.16955365952186333,0.27369947823145785,0.11440133564393548,0.08972202927539544,0.02310146423291416,-0.03993529212556812,-0.00016699159495615163,-0.026214524351180435,0.012958128412123307
-0.1392629743100491,1.4951996839200279,-0.19090729434149384,-0.16753085067763657,-0.18998217798118064,-0.12113767837940995,0.377171418755334,1.228334465788667,0.21934549147980992,-0.2608047141425931,-0.2148845030369417,-0.10494259126622675,-0.17971403574608752
-0.8970080306132027,-0.6260325879651828,-0.21480703917111685,-0.24216500458944115,-0.16964829250693328,0.27300182801457723,0.11472672628477208,0.08581883049617803,0.024493595999257982,-0.04164490403607395,0.0029865128040557853,-0.030458542067573247,0.013608541484490694
-1.0519053985042157,1.5520802065617583,-0.4399340591958563,-0.37274493890430455,0.007535675871431938,-0.05691642306587768,0.04616202920478277,-0.27464867847302327,0.019313066689044884,-0.024777045362121834,0.07586836735233783,-0.11863405712712666,-0.0595489212617817
-0.36503732758503116,-0.09073354229904117,0.3314599648151914,0.06407559983003681,1.3048945601199753,0.4004987214351805,-0.21925915690974576,0.22711461830660137,0.285201389151012,0.11612264505589197,-0.032619763974587296,0.00015141119580709708,0.002910592872618762
-0.7099879897268732,-0.6971233350593232,-0.3957205784975692,-0.0642680883283403,0.0039320917688369815,-0.026624962910895063,0.000993569532053619,0.011773178760565899,0.046486592751137645,0.09270328404554184,-0.057399754279935634,-0.00627240989624117,0.02333477492303104
-0.6413601231469483,-0.732477087778547,-0.4790993325519078,0.019347993491214275,0.24130245710689843,-0.14481791090718749,-0.14243395439900047,0.02992117864866344,0.27121223189267535,0.345135133541226,-0.13363155287522827,0.01488759391481973,0.03821735039467066
-1.1264698654095884,1.5107121420875484,-0.509386877574302,-0.4187490331814874,0.010339473653089416,-0.055716890299848526,0.01902652221113145,-0.3276852153591565,0.05524866394467217,-0.08431196476271677,0.07587074861964785,-0.05423919153480595,0.012795353736065334
-1.1243408165612718,1.5102679156147836,-0.5072714779781031,-0.41697728297284975,0.010426094280926685,-0.05537898905644984,0.019334894518854135,-0.3245897486653567,0.053936668620988566,-0.08215081375460312,0.07419541215742939,-0.053280963894820156,0.011050428776525477
-0.5034821139137606,-0.11055479240435413,0.31144260237121296,-0.03968431694648708,1.2805661924359646,0.4945697381230732,-0.22722895906843923,0.19950696638089033,0.3535522711949901,0.040193087301273626,-0.02114763122728021,0.05908404094641151,0.08088581541169919
-1.1290260483045589,1.5189662628460436,-0.5125886457249578,-0.4229838764433769,0.010083049710043297,-0.05790797109262097,0.02051443559190081,-0.33873884424004236,0.05898314627399216,-0.08834815693018447,0.08562686560384766,-0.06866552811673364,0.013408176163856865
-0.02093994659909934,-0.0954493519672868,0.2603104242482424,0.2884830100116342,0.9217958449644731,0.05313946346111152,0.020724323664603327,0.05444357044022145,-0.48290303174498944,-0.3158790109032545,0.0964575918677534,-0.10482201321819873,-0.1430243761553785
-0.7672103758494804,-0.675985376714014,-0.3419404984849773,-0.11819435289114905,-0.03656363156614051,0.06473732254990969,0.028649353961355754,0.038824366442378265,0.05741899531087972,0.06487400651648814,-0.04427945777506199,-0.011588676445024244,0.023585221223862973
0.375606938502068,0.012211277962405063,0.14600282919209878,-0.5488298998214793,-0.126045123487039,0.6581783548412987,0.010827633623403754,-0.0886273525311414,0.12876961003381696,-0.08810432253266898,-0.028790402196793345,0.10757688616492178,0.04903325617865595
-1.1255005071178743,1.5089124840397021,-0.5082867739025387,-0.4175062897048273,0.010410448391893333,-0.05519365263719292,0.01878247923050109,-0.32475781627473893,0.05420456511991277,-0.08302975582983828,0.07350562032038874,-0.051056178247512844,0.01230754393179024
-0.9012023201572081,-0.6269402123186856,-0.22129325828747184,-0.2400979610400018,-0.1226475704526048,0.27144661014964366,0.08733780215561485,0.09418295073295244,0.0856480609725528,0.009688192690221002,-0.011199441942474039,-0.02857926006218277,0.020433995066936897
-0.25250394200789256,0.02968851789709507,0.5690142570203208,0.06588742969945632,0.8156130054753506,0.5028803798732072,0.11900175323001154,0.253688584875321,-0.3379258733674073,-0.29358255816683176,0.13154657457361957,-0.1661657922408202,-0.19224309167341383
-0.5561134465767815,-0.739629674768266,-0.5124901693006652,0.05722974547053568,-0.04642746276650237,-0.2500571324066,0.02208732641212094,-0.08842753376200956,-0.16809121645882866,-0.010622891932899467,-0.040301227454006466,-0.007840084302081865,0.008389691935770369
-0.8960386723214814,-0.6278322460130233,-0.2137069354993486,-0.24092226111278336,-0.16957731776813098,0.27352506567723867,0.114482683304141,0.0887462295805914,0.0234494971744971,-0.04036269510319517,0.0006213845047969805,-0.027275528780279834,0.013120731680213014
-0.3576713921413269,-0.7573152685012602,-0.6532047823687861,0.08098835536862306,0.21778931873222954,-0.4009973498144708,-0.1260813586316607,0.045780246838188356,0.2911631358801461,0.21000247985252948,-0.09399658445406738,0.02652072497250421,0.13756552126265256
-1.1053066263009452,1.520539922395506,-0.489580540967391,-0.40502565959412423,0.010919304355165776,-0.05565180871761552,0.025519784429865817,-0.31045132348202786,0.046190610600537384,-0.06548888030064388,0.07350509881698311,-0.06920587305336039,-0.007283958276024214
-0.8964425716096955,-0.627082388493088,-0.2141653120292503,-0.2414400708947242,-0.1696068905759664,0.2733070499844665,0.11458436787940406,0.08752647996208367,0.02388453835148114,-0.04089694882522835,0.0016068546294879867,-0.028601784316652126,0.013323985765327603
-0.5324778804287111,-0.7443561511652267,-0.5318131974561499,0.07182556134251308,-0.04081802282135162,-0.28162341624877707,0.017966124483765007,-0.09739026361888964,-0.1743894902209677,-0.012491839473116283,-0.03879746078449703,-0.008971408597154801,0.010639601782521177
-0.8984620680507671,-0.6233331008934092,-0.21645719467875657,-0.24402911980443395,-0.16975475461514103,0.2722169715205999,0.11509279075571609,0.08142773186954783,0.026059744236395743,-0.04356821743539171,0.00653420525294488,-0.03523306199851132,0.014340256190901587
-0.5811243875957077,-0.7291771295973667,-0.49198875204748593,0.0331867447310044,-0.05612160187659584,-0.2120867197714518,0.0293784121826215,-0.07811009137617742,-0.15186517651726034,-0.014601643976160768,-0.0329539726273891,-0.013435728804394025,0.009070879073045707
-0.2866085717128808,0.01231097003698373,0.5372283226080911,0.04419257487626389,0.814709010363384,0.5031316287690957,0.10816719778273,0.22737963687901525,-0.3237594962356589,-0.3236284943826135,0.13381401261600437,-0.1393988242220111,-0.15958956793624118
0.5595946964082413,-0.01985765418266489,0.1350743348190347,-0.18852583634466252,0.013852814060839458,0.3533747005144881,-0.05285661434331303,-0.2264816392446252,-0.23049140262153978,0.1828759064455034,-0.13069726142866592,0.011864873606118417,-0.20545808356743114
